item_id,timestamp,value
obama,2016-01-16,281.1734693877551
obama,2016-01-17,186.91666666666666
obama,2016-01-18,213.1764705882353
obama,2016-01-19,255.35403726708074
obama,2016-01-20,495.16564417177915
obama,2016-01-21,338.87401574803147
obama,2016-01-22,248.1505376344086
obama,2016-01-23,264.90697674418607
obama,2016-01-24,191.32323232323233
obama,2016-01-25,193.63855421686748
obama,2016-01-26,496.93706293706293
obama,2016-01-27,149.05625
obama,2016-01-28,188.11864406779662
obama,2016-01-29,191.7687074829932
obama,2016-01-30,286.01724137931035
obama,2016-01-31,315.43243243243245
obama,2016-02-01,195.94630872483222
obama,2016-02-02,203.95833333333334
obama,2016-02-03,174.121387283237
obama,2016-02-04,299.68131868131866
obama,2016-02-05,204.13725490196077
obama,2016-02-06,223.2962962962963
obama,2016-02-07,222.55737704918033
obama,2016-02-08,119.59574468085107
obama,2016-02-09,314.3476394849785
obama,2016-02-10,320.925
obama,2016-02-11,173.37974683544303
obama,2016-02-12,345.7751937984496
obama,2016-02-13,337.8941176470588
obama,2016-02-14,338.2
obama,2016-02-15,520.6421052631579
obama,2016-02-16,193.49732620320856
obama,2016-02-17,530.3402777777778
obama,2016-02-18,366.05263157894734
obama,2016-02-19,299.4766355140187
obama,2016-02-20,585.1525423728814
obama,2016-02-21,209.60377358490567
obama,2016-02-22,153.71511627906978
obama,2016-02-23,426.9281045751634
obama,2016-02-24,237.65573770491804
obama,2016-02-25,105.10924369747899
obama,2016-02-26,215.2429906542056
obama,2016-02-27,205.42
obama,2016-02-28,53.52307692307692
obama,2016-02-29,162.19130434782608
obama,2016-03-01,169.42753623188406
obama,2016-03-02,90.92086330935251
obama,2016-03-03,222.1076923076923
obama,2016-03-04,308.4051724137931
obama,2016-03-05,170.84615384615384
obama,2016-03-06,64.65714285714286
obama,2016-03-07,62.87074829931973
obama,2016-03-08,318.43333333333334
obama,2016-03-09,256.0794701986755
obama,2016-03-10,197.73090909090908
obama,2016-03-11,132.31382978723406
obama,2016-03-12,258.3454545454546
obama,2016-03-13,450.8909090909091
obama,2016-03-14,147.5
obama,2016-03-15,124.70443349753694
obama,2016-03-16,144.17241379310346
obama,2016-03-17,344.4756097560976
obama,2016-03-18,478.89285714285717
obama,2016-03-19,198.15625
obama,2016-03-20,189.13333333333333
obama,2016-03-21,336.56363636363636
obama,2016-03-22,207.4156626506024
obama,2016-03-23,479.89915966386553
obama,2016-03-24,236.7196261682243
obama,2016-03-25,194.94117647058823
obama,2016-03-26,162.70666666666668
obama,2016-03-27,149.1060606060606
obama,2016-03-28,181.66666666666666
obama,2016-03-29,227.95625
obama,2016-03-30,214.76153846153846
obama,2016-03-31,149.67460317460316
obama,2016-04-01,179.48704663212436
obama,2016-04-02,222.53932584269663
obama,2016-04-03,125.79245283018868
obama,2016-04-04,239.904
obama,2016-04-05,103.69942196531792
obama,2016-04-06,221.51908396946564
obama,2016-04-07,143.53691275167785
obama,2016-04-08,126.34131736526946
obama,2016-04-09,233.01176470588234
obama,2016-04-10,265.1666666666667
obama,2016-04-11,172.4322033898305
obama,2016-04-12,204.90243902439025
obama,2016-04-13,174.921875
obama,2016-04-14,195.63636363636363
obama,2016-04-15,198.13392857142858
obama,2016-04-16,681.741935483871
obama,2016-04-17,140.8909090909091
obama,2016-04-18,119.33076923076923
obama,2016-04-19,206.34959349593495
obama,2016-04-20,188.0183486238532
obama,2016-04-21,160.6235294117647
obama,2016-04-22,202.83333333333334
obama,2016-04-23,166.3507462686567
obama,2016-04-24,159.19827586206895
obama,2016-04-25,171.63076923076923
obama,2016-04-26,130.6
obama,2016-04-27,140.16
obama,2016-04-28,217.54117647058823
obama,2016-04-29,133.11304347826086
obama,2016-04-30,192.93150684931507
obama,2016-05-01,262.44628099173553
obama,2016-05-02,424.3466666666667
obama,2016-05-03,184.5151515151515
obama,2016-05-04,184.27027027027026
obama,2016-05-05,245.68376068376068
obama,2016-05-06,159.7215909090909
obama,2016-05-07,163.61702127659575
obama,2016-05-08,237.5737704918033
obama,2016-05-09,206.28
obama,2016-05-10,238.0
obama,2016-05-11,121.84615384615384
obama,2016-05-12,253.455223880597
obama,2016-05-13,544.188679245283
obama,2016-05-14,345.65934065934067
obama,2016-05-15,128.4470588235294
obama,2016-05-16,216.37869822485206
obama,2016-05-17,94.76785714285714
obama,2016-05-18,52.567567567567565
obama,2016-05-19,209.8507462686567
obama,2016-05-20,198.6056338028169
obama,2016-05-21,197.70731707317074
obama,2016-05-22,202.2314814814815
obama,2016-05-23,234.8476821192053
obama,2016-05-24,154.04424778761063
obama,2016-05-25,148.44604316546761
obama,2016-05-26,196.06617647058823
obama,2016-05-27,296.608
obama,2016-05-28,509.34615384615387
obama,2016-05-29,649.7636363636364
obama,2016-05-30,113.27027027027027
obama,2016-05-31,90.41258741258741
obama,2016-06-01,119.52666666666667
obama,2016-06-02,205.66197183098592
obama,2016-06-03,314.24603174603175
obama,2016-06-04,261.07216494845363
obama,2016-06-05,60.166666666666664
obama,2016-06-06,154.02732240437157
obama,2016-06-07,111.48571428571428
obama,2016-06-08,171.890756302521
obama,2016-06-09,173.93157894736842
obama,2016-06-10,237.17777777777778
obama,2016-06-11,231.13636363636363
obama,2016-06-12,433.4107142857143
obama,2016-06-13,372.07142857142856
obama,2016-06-14,397.86857142857144
obama,2016-06-15,328.4766355140187
obama,2016-06-16,385.3840579710145
obama,2016-06-17,263.1926605504587
obama,2016-06-18,277.34328358208955
obama,2016-06-19,260.4032258064516
obama,2016-06-20,162.75555555555556
